timestamp,order_value,avg_price,mid_price,btc_executed,slippage,predicted_slippage,fee,market_impact,latency_ms
1747708917406,100.0,106321.2,106321.15,0.0009405461939857715,4.70273318177149e-05,0.022771286349438924,0.1,9.493924654159826e-06,0.0057999995988211595
1747708917606,100.0,106335.1,106318.1,0.0009404232468864937,0.0159897515098558,0.03435037776922911,0.1,9.49267205719339e-06,0.008799999704933725
1747708917806,100.0,106321.2,106321.15,0.0009405461939857715,4.70273318177149e-05,0.022218262358748575,0.1,9.493924654159826e-06,0.007499999810534064
1747708917906,100.0,106329.2,106325.15,0.0009404754291389383,0.0038090705726753367,0.028633230410335386,0.1,9.493203694670791e-06,0.019899999642802868
1747708918006,100.0,106329.2,106329.15,0.0009404754291389383,4.702379357204528e-05,0.028205923864433657,0.1,9.493203694670791e-06,0.015900000107649248
1747708918106,100.0,106329.2,106329.15,0.0009404754291389383,4.702379357204528e-05,0.027791203928302366,0.1,9.493203694670791e-06,0.02750000021478627
1747708918206,100.0,106329.2,106329.15,0.0009404754291389383,4.702379357204528e-05,0.027388522552584504,0.1,9.493203694670791e-06,0.017500000467407517
1747708918306,100.0,106342.59574629617,106331.79999999999,0.0009403569594875431,0.010152885868741572,0.03782227465258359,0.1,9.491996716001096e-06,0.03149999974993989
1747708918406,100.0,106329.2,106329.15,0.0009404754291389383,4.702379357204528e-05,0.02653030444595572,0.1,9.493203694670791e-06,0.028700000257231295
1747708918506,100.0,106336.6,106315.8,0.0009404099811353758,0.0195643544985815,0.032293735051212025,0.1,9.492536904615661e-06,0.015999999959603883
1747708918606,100.0,106347.0,106316.95,0.00094031801555286,0.02826454295387792,0.04037127253592132,0.1,9.491599952565927e-06,0.014600000213249587
1747708918706,100.0,106329.2,106329.15,0.0009404754291389383,4.702379357204528e-05,0.025775000266165193,0.1,9.493203694670791e-06,0.030299999707494862
1747708918806,100.0,106330.8,106326.05,0.0009404612774473624,0.004467390634750374,0.026737268396956893,0.1,9.493059515911417e-06,0.023599999622092582
1747708918906,100.0,106343.7,106332.54999999999,0.0009403471949913347,0.010485970664682388,0.036393309780152094,0.1,9.491897234626154e-06,0.015300000086426735
1747708919006,100.0,106329.2,106329.15,0.0009404754291389383,4.702379357204528e-05,0.02474249658341421,0.1,9.493203694670791e-06,0.01810000048863003
1747708919106,100.0,106333.8,106310.70000000001,0.0009404347441735366,0.021728762956119436,0.028222153127657634,0.1,9.49278919254024e-06,0.01869999960035784
1747708919206,100.0,106329.2,106324.54999999999,0.0009404754291389383,0.00437340200359064,0.024403488158114328,0.1,9.493203694670791e-06,0.027200000658922363
1747708919306,100.0,106343.1,106336.05,0.0009403525005383517,0.006629924658667413,0.03458898904247576,0.1,9.49195128791039e-06,0.013799999578623101
1747708919406,100.0,106346.4,106334.45000000001,0.0009403233207706138,0.011238126496147331,0.03656383211432512,0.1,9.491654002464646e-06,0.01669999983278103
1747708919506,100.0,106362.3,106330.15,0.0009401827527234744,0.030236014902648718,0.04791880334470022,0.1,9.490221888086613e-06,0.026700000489654485
1747708919706,100.0,106346.6,106317.95000000001,0.0009403215523580443,0.0269474721813148,0.03605671436176294,0.1,9.491635985763349e-06,0.0057999995988211595
1747708919806,100.0,106329.2,106324.54999999999,0.0009404754291389383,0.00437340200359064,0.022954010267170588,0.1,9.493203694670791e-06,0.017299999854003545
